Trial_type,Response,Points_earned,Trial_start_time,Stim_end_time,Reaction_time,ITI_start_time,ITI_length,Counterbalance,
2.0,2,0,31472,33992,1731,36000,519.0,2,
3.0,1,100,36539,40184,1063,42192,1454.0,2,
1.0,1,5,43666,46345,840,48353,1381.0,2,
4.0,2,0,49753,52368,969,54377,2868.0,2,
4.0,2,0,57264,61178,818,63186,3060.0,2,
4.0,2,0,66266,69401,896,71409,942.0,2,
3.0,1,-10,72370,75099,887,77107,2101.0,2,
1.0,2,0,79227,82141,918,84149,590.0,2,
2.0,2,0,84759,87336,970,89345,3834.0,2,
1.0,1,5,93197,96937,1244,98945,1607.0,2,
1.0,1,5,100571,103693,1054,105701,3913.0,2,
2.0,2,0,109633,112206,991,114214,1017.0,2,
3.0,1,100,115251,118101,893,120109,922.0,2,
4.0,2,0,121050,123860,958,125869,1697.0,2,
4.0,2,0,127585,130835,1815,132843,1420.0,2,
2.0,2,0,134282,137056,1110,139064,595.0,2,
2.0,2,0,139680,142235,1128,144244,1076.0,2,
1.0,1,5,145339,149140,1044,151148,1902.0,2,
3.0,2,0,153069,156101,770,158109,1928.0,2,
1.0,1,-495,160056,162819,1271,164828,1335.0,2,
1.0,1,5,166182,170403,1569,172411,507.0,2,
1.0,0,0,172937,175686,2746,177695,701.0,2,
1.0,1,5,178414,181374,752,183383,663.0,2,
4.0,2,0,184064,186589,942,188597,3555.0,2,
3.0,1,100,192171,194890,987,196898,2412.0,2,
1.0,1,5,199329,202006,1293,204014,592.0,2,
1.0,1,5,204625,207816,1197,209824,1321.0,2,
3.0,1,100,211164,214799,1082,216807,1866.0,2,
4.0,2,0,218693,221372,936,223380,2291.0,2,
2.0,2,0,225690,228611,796,230620,2991.0,2,
